timestamp,price,quantity,discount_pct,payment_method,action_type,action_id,customer_id,product_id,action_sequence,session_id,funnel_stage
2024-11-14 19:00:53,,,,,visit,267308,CUST_007859,,279171,inst_46805,browsing
2024-11-14 16:00:14,,,,,visit,267309,CUST_008061,,279172,inst_46806,browsing
2024-11-15 21:42:04,,,,,visit,267690,CUST_008172,,279566,inst_46807,browsing
2024-11-15 08:52:30,,,,,visit,267691,CUST_008173,,279567,inst_46808,browsing
2024-11-15 20:51:37,,,,,visit,267692,CUST_008174,,279568,inst_46809,browsing
2024-11-15 16:19:30,,,,,visit,267693,CUST_008175,,279569,inst_46810,browsing
2024-11-15 18:32:46,,,,,visit,267694,CUST_008176,,279570,inst_46811,browsing
2024-11-15 19:56:46,,,,,visit,267695,CUST_008177,,279571,inst_46812,browsing
2024-11-15 22:36:35,,,,,visit,267696,CUST_000845,,279572,inst_46813,browsing
2024-11-15 16:51:58,,,,,visit,267697,CUST_001037,,279573,inst_46814,browsing
2024-11-15 10:45:36,,,,,visit,267698,CUST_002106,,279574,inst_46815,browsing
2024-11-15 12:32:59,,,,,visit,267699,CUST_002542,,279575,inst_46816,browsing
2024-11-15 17:17:49,,,,,visit,267700,CUST_002582,,279576,inst_46817,browsing
2024-11-15 16:00:13,,,,,visit,267701,CUST_002921,,279577,inst_46818,browsing
2024-11-15 16:05:28,,,,,visit,267702,CUST_003235,,279578,inst_46819,browsing
2024-11-15 11:34:06,,,,,visit,267703,CUST_003534,,279579,inst_46820,browsing
2024-11-15 21:12:29,,,,,visit,267704,CUST_003580,,279580,inst_46821,browsing
2024-11-15 10:24:08,,,,,visit,267705,CUST_003722,,279581,inst_46822,browsing
2024-11-15 19:50:59,,,,,visit,267706,CUST_003726,,279582,inst_46823,browsing
2024-11-15 07:01:48,,,,,visit,267707,CUST_003748,,279583,inst_46824,browsing
2024-11-15 21:23:42,,,,,visit,267708,CUST_004078,,279584,inst_46825,browsing
2024-11-15 17:10:25,,,,,visit,267709,CUST_004148,,279585,inst_46826,browsing
2024-11-15 06:53:28,,,,,visit,267710,CUST_004221,,279586,inst_46827,browsing
2024-11-15 17:36:55,,,,,visit,267711,CUST_004408,,279587,inst_46828,browsing
2024-11-15 16:32:02,,,,,visit,267712,CUST_004578,,279588,inst_46829,browsing
2024-11-15 17:33:39,,,,,visit,267713,CUST_004673,,279589,inst_46830,browsing
2024-11-15 19:14:20,,,,,visit,267714,CUST_004808,,279590,inst_46831,browsing
2024-11-15 10:23:45,,,,,visit,267715,CUST_004824,,279591,inst_46832,browsing
2024-11-15 06:47:25,,,,,visit,267716,CUST_004856,,279592,inst_46833,browsing
2024-11-15 21:23:10,,,,,visit,267717,CUST_005130,,279593,inst_46834,browsing
2024-11-15 15:14:12,,,,,visit,267718,CUST_005186,,279594,inst_46835,browsing
2024-11-15 15:55:51,,,,,visit,267719,CUST_005288,,279595,inst_46836,browsing
2024-11-15 07:06:26,,,,,visit,267720,CUST_005552,,279596,inst_46837,browsing
2024-11-15 14:25:03,,,,,visit,267721,CUST_005671,,279597,inst_46838,browsing
2024-11-15 21:01:26,,,,,visit,267722,CUST_005683,,279598,inst_46839,browsing
2024-11-15 07:50:50,,,,,visit,267723,CUST_005845,,279599,inst_46840,browsing
2024-11-15 06:41:10,,,,,visit,267724,CUST_005902,,279600,inst_46841,browsing
2024-11-15 10:38:25,,,,,visit,267725,CUST_005925,,279601,inst_46842,browsing
2024-11-15 12:04:28,,,,,visit,267726,CUST_005939,,279602,inst_46843,browsing
2024-11-15 07:25:36,,,,,visit,267727,CUST_006016,,279603,inst_46844,browsing
2024-11-15 16:11:09,,,,,visit,267728,CUST_006040,,279604,inst_46845,browsing
2024-11-15 11:51:21,,,,,visit,267729,CUST_006047,,279605,inst_46846,browsing
2024-11-15 20:28:43,,,,,visit,267730,CUST_006183,,279606,inst_46847,browsing
2024-11-15 14:38:01,,,,,visit,267731,CUST_006200,,279607,inst_46848,browsing
2024-11-15 16:51:10,,,,,visit,267732,CUST_006211,,279608,inst_46849,browsing
2024-11-15 18:06:38,,,,,visit,267733,CUST_006217,,279609,inst_46850,browsing
2024-11-15 13:18:42,,,,,visit,267734,CUST_006251,,279610,inst_46851,browsing
2024-11-15 21:13:57,,,,,visit,267735,CUST_006626,,279611,inst_46852,browsing
2024-11-15 12:22:29,,,,,visit,267736,CUST_006627,,279612,inst_46853,browsing
2024-11-15 09:53:08,,,,,visit,267737,CUST_006778,,279613,inst_46854,browsing
2024-11-15 10:04:36,,,,,visit,267738,CUST_006797,,279614,inst_46855,browsing
2024-11-15 10:50:58,,,,,visit,267739,CUST_006933,,279615,inst_46856,browsing
2024-11-15 20:19:17,,,,,visit,267740,CUST_006934,,279616,inst_46857,browsing
2024-11-15 17:39:32,,,,,visit,267741,CUST_006947,,279617,inst_46858,browsing
2024-11-15 22:26:20,,,,,visit,267742,CUST_006982,,279618,inst_46859,browsing
2024-11-15 22:57:58,,,,,visit,267743,CUST_007290,,279619,inst_46860,browsing
2024-11-15 11:48:23,,,,,visit,267744,CUST_007294,,279620,inst_46861,browsing
2024-11-15 13:13:33,,,,,visit,267745,CUST_007350,,279621,inst_46862,browsing
2024-11-15 19:42:11,,,,,visit,267746,CUST_007359,,279622,inst_46863,browsing
2024-11-15 11:43:48,,,,,visit,267747,CUST_007424,,279623,inst_46864,browsing
2024-11-15 11:15:16,,,,,visit,267748,CUST_007478,,279624,inst_46865,browsing
2024-11-15 10:52:35,,,,,visit,267749,CUST_007534,,279625,inst_46866,browsing
2024-11-15 10:12:44,,,,,visit,267750,CUST_007551,,279626,inst_46867,browsing
2024-11-15 18:22:19,,,,,visit,267751,CUST_007565,,279627,inst_46868,browsing
2024-11-15 10:36:44,,,,,visit,267752,CUST_007694,,279628,inst_46869,browsing
2024-11-15 18:50:04,,,,,visit,267753,CUST_007824,,279629,inst_46870,browsing
2024-11-16 19:52:58,,,,,visit,268036,CUST_008178,,279936,inst_46871,browsing
2024-11-16 13:35:58,,,,,visit,268037,CUST_008179,,279937,inst_46872,browsing
2024-11-16 15:53:24,,,,,visit,268038,CUST_008180,,279938,inst_46873,browsing
2024-11-16 11:58:24,,,,,visit,268039,CUST_008181,,279939,inst_46874,browsing
2024-11-16 14:03:31,,,,,visit,268040,CUST_008182,,279940,inst_46875,browsing
2024-11-16 11:02:25,,,,,visit,268041,CUST_008183,,279941,inst_46876,browsing
2024-11-16 17:27:55,,,,,visit,268042,CUST_008184,,279942,inst_46877,browsing
2024-11-16 19:55:43,,,,,visit,268043,CUST_008185,,279943,inst_46878,browsing
2024-11-16 20:44:46,,,,,visit,268044,CUST_008186,,279944,inst_46879,browsing
2024-11-16 15:03:37,,,,,visit,268045,CUST_008187,,279945,inst_46880,browsing
2024-11-16 16:18:58,,,,,visit,268046,CUST_008188,,279946,inst_46881,browsing
2024-11-16 16:18:30,,,,,visit,268047,CUST_008189,,279947,inst_46882,browsing
2024-11-16 19:57:59,,,,,visit,268048,CUST_008190,,279948,inst_46883,browsing
2024-11-16 18:21:31,,,,,visit,268049,CUST_008191,,279949,inst_46884,browsing
2024-11-16 16:03:50,,,,,visit,268050,CUST_008192,,279950,inst_46885,browsing
2024-11-16 10:45:56,,,,,visit,268051,CUST_008193,,279951,inst_46886,browsing
2024-11-16 22:51:43,,,,,visit,268052,CUST_008194,,279952,inst_46887,browsing
2024-11-16 21:56:17,,,,,visit,268053,CUST_008195,,279953,inst_46888,browsing
2024-11-16 19:08:58,,,,,visit,268054,CUST_008196,,279954,inst_46889,browsing
2024-11-16 13:19:20,,,,,visit,268055,CUST_008197,,279955,inst_46890,browsing
2024-11-16 15:25:06,,,,,visit,268056,CUST_008198,,279956,inst_46891,browsing
2024-11-16 11:08:13,,,,,visit,268057,CUST_000845,,279957,inst_46892,browsing
2024-11-16 20:26:04,,,,,visit,268058,CUST_000987,,279958,inst_46893,browsing
2024-11-16 10:54:03,,,,,visit,268059,CUST_001037,,279959,inst_46894,browsing
2024-11-16 16:20:22,,,,,visit,268060,CUST_001130,,279960,inst_46895,browsing
2024-11-16 10:03:02,,,,,visit,268061,CUST_001723,,279961,inst_46896,browsing
2024-11-16 15:15:58,,,,,visit,268062,CUST_001861,,279962,inst_46897,browsing
2024-11-16 09:33:54,,,,,visit,268063,CUST_002457,,279963,inst_46898,browsing
2024-11-16 11:30:32,,,,,visit,268064,CUST_003194,,279964,inst_46899,browsing
2024-11-16 18:58:11,,,,,visit,268065,CUST_003235,,279965,inst_46900,browsing
2024-11-16 17:16:14,,,,,visit,268066,CUST_003438,,279966,inst_46901,browsing
2024-11-16 22:26:27,,,,,visit,268067,CUST_003492,,279967,inst_46902,browsing
2024-11-16 19:33:29,,,,,visit,268068,CUST_003534,,279968,inst_46903,browsing
2024-11-16 14:38:26,,,,,visit,268069,CUST_003712,,279969,inst_46904,browsing
2024-11-16 19:03:22,,,,,visit,268070,CUST_003722,,279970,inst_46905,browsing
2024-11-16 21:07:56,,,,,visit,268071,CUST_003841,,279971,inst_46906,browsing
2024-11-16 21:34:46,,,,,visit,268072,CUST_003861,,279972,inst_46907,browsing
2024-11-16 11:12:35,,,,,visit,268073,CUST_003912,,279973,inst_46908,browsing
2024-11-16 14:05:43,,,,,visit,268074,CUST_004037,,279974,inst_46909,browsing
2024-11-16 17:45:40,,,,,visit,268075,CUST_004066,,279975,inst_46910,browsing
2024-11-16 22:06:15,,,,,visit,268076,CUST_004078,,279976,inst_46911,browsing
2024-11-16 06:06:07,,,,,visit,268077,CUST_004148,,279977,inst_46912,browsing
2024-11-16 09:38:59,,,,,visit,268078,CUST_004225,,279978,inst_46913,browsing
2024-11-16 07:01:28,,,,,visit,268079,CUST_004300,,279979,inst_46914,browsing
2024-11-16 18:47:31,,,,,visit,268080,CUST_004408,,279980,inst_46915,browsing
2024-11-16 20:10:16,,,,,visit,268081,CUST_004452,,279981,inst_46916,browsing
2024-11-16 11:05:24,,,,,visit,268082,CUST_004470,,279982,inst_46917,browsing
2024-11-16 11:20:50,,,,,visit,268083,CUST_004520,,279983,inst_46918,browsing
2024-11-16 15:26:36,,,,,visit,268084,CUST_004539,,279984,inst_46919,browsing
2024-11-16 14:28:12,,,,,visit,268085,CUST_004655,,279985,inst_46920,browsing
2024-11-16 16:49:59,,,,,visit,268086,CUST_004740,,279986,inst_46921,browsing
2024-11-16 18:19:03,,,,,visit,268087,CUST_004824,,279987,inst_46922,browsing
2024-11-16 18:12:28,,,,,visit,268088,CUST_004946,,279988,inst_46923,browsing
2024-11-16 08:32:24,,,,,visit,268089,CUST_005009,,279989,inst_46924,browsing
2024-11-16 09:20:15,,,,,visit,268090,CUST_005130,,279990,inst_46925,browsing
2024-11-16 15:05:42,,,,,visit,268091,CUST_005186,,279991,inst_46926,browsing
2024-11-16 11:40:54,,,,,visit,268092,CUST_005364,,279992,inst_46927,browsing
2024-11-16 20:45:10,,,,,visit,268093,CUST_005486,,279993,inst_46928,browsing
2024-11-16 22:06:58,,,,,visit,268094,CUST_005521,,279994,inst_46929,browsing
2024-11-16 16:33:13,,,,,visit,268095,CUST_005534,,279995,inst_46930,browsing
2024-11-16 07:55:37,,,,,visit,268096,CUST_005552,,279996,inst_46931,browsing
2024-11-16 22:14:02,,,,,visit,268097,CUST_005657,,279997,inst_46932,browsing
2024-11-16 06:00:02,,,,,visit,268098,CUST_005671,,279998,inst_46933,browsing
2024-11-16 10:27:49,,,,,visit,268099,CUST_005696,,279999,inst_46934,browsing
2024-11-16 15:18:27,,,,,visit,268100,CUST_005728,,280000,inst_46935,browsing
2024-11-16 19:55:18,,,,,visit,268101,CUST_005804,,280001,inst_46936,browsing
2024-11-16 09:57:30,,,,,visit,268102,CUST_005833,,280002,inst_46937,browsing
2024-11-16 11:37:20,,,,,visit,268103,CUST_005902,,280003,inst_46938,browsing
2024-11-16 09:11:46,,,,,visit,268104,CUST_005967,,280004,inst_46939,browsing
2024-11-16 09:14:56,,,,,visit,268105,CUST_006008,,280005,inst_46940,browsing
2024-11-16 08:41:51,,,,,visit,268106,CUST_006029,,280006,inst_46941,browsing
2024-11-16 21:49:52,,,,,visit,268107,CUST_006044,,280007,inst_46942,browsing
2024-11-16 09:58:00,,,,,visit,268108,CUST_006047,,280008,inst_46943,browsing
2024-11-16 10:59:39,,,,,visit,268109,CUST_006080,,280009,inst_46944,browsing
2024-11-16 18:17:18,,,,,visit,268110,CUST_006096,,280010,inst_46945,browsing
2024-11-16 18:18:13,,,,,visit,268111,CUST_006145,,280011,inst_46946,browsing
2024-11-16 17:32:37,,,,,visit,268112,CUST_006165,,280012,inst_46947,browsing
2024-11-16 18:31:28,,,,,visit,268113,CUST_006314,,280013,inst_46948,browsing
2024-11-16 07:51:40,,,,,visit,268114,CUST_006321,,280014,inst_46949,browsing
2024-11-16 09:08:48,,,,,visit,268115,CUST_006329,,280015,inst_46950,browsing
2024-11-16 15:32:43,,,,,visit,268116,CUST_006600,,280016,inst_46951,browsing
2024-11-16 08:24:32,,,,,visit,268117,CUST_006645,,280017,inst_46952,browsing
2024-11-16 20:26:37,,,,,visit,268118,CUST_006674,,280018,inst_46953,browsing
2024-11-16 19:20:44,,,,,visit,268119,CUST_006676,,280019,inst_46954,browsing
2024-11-16 09:38:35,,,,,visit,268120,CUST_006694,,280020,inst_46955,browsing
2024-11-16 18:38:36,,,,,visit,268121,CUST_006778,,280021,inst_46956,browsing
2024-11-16 09:27:39,,,,,visit,268122,CUST_006797,,280022,inst_46957,browsing
2024-11-16 17:41:43,,,,,visit,268123,CUST_006882,,280023,inst_46958,browsing
2024-11-16 11:59:23,,,,,visit,268124,CUST_006982,,280024,inst_46959,browsing
2024-11-16 13:04:22,,,,,visit,268125,CUST_006986,,280025,inst_46960,browsing
2024-11-16 11:36:04,,,,,visit,268126,CUST_007026,,280026,inst_46961,browsing
2024-11-16 09:44:52,,,,,visit,268127,CUST_007102,,280027,inst_46962,browsing
2024-11-16 13:49:24,,,,,visit,268128,CUST_007283,,280028,inst_46963,browsing
2024-11-16 20:33:26,,,,,visit,268129,CUST_007393,,280029,inst_46964,browsing
2024-11-16 14:09:49,,,,,visit,268130,CUST_007400,,280030,inst_46965,browsing
2024-11-16 12:37:01,,,,,visit,268131,CUST_007466,,280031,inst_46966,browsing
2024-11-16 11:25:23,,,,,visit,268132,CUST_007468,,280032,inst_46967,browsing
2024-11-16 11:57:35,,,,,visit,268133,CUST_007708,,280033,inst_46968,browsing
2024-11-16 22:49:26,,,,,visit,268134,CUST_007824,,280034,inst_46969,browsing
2024-11-16 17:42:40,,,,,visit,268135,CUST_007993,,280035,inst_46970,browsing
2024-11-17 15:13:52,,,,,visit,268567,CUST_008199,,280488,inst_46971,browsing
2024-11-17 08:27:51,,,,,visit,268568,CUST_008200,,280489,inst_46972,browsing
2024-11-17 15:19:13,,,,,visit,268569,CUST_008201,,280490,inst_46973,browsing
2024-11-17 19:18:54,,,,,visit,268570,CUST_008202,,280491,inst_46974,browsing
2024-11-17 06:38:10,,,,,visit,268571,CUST_008203,,280492,inst_46975,browsing
2024-11-17 11:56:06,,,,,visit,268572,CUST_008204,,280493,inst_46976,browsing
2024-11-17 17:53:35,,,,,visit,268573,CUST_008205,,280494,inst_46977,browsing
2024-11-17 11:17:16,,,,,visit,268574,CUST_008206,,280495,inst_46978,browsing
2024-11-17 21:42:36,,,,,visit,268575,CUST_008207,,280496,inst_46979,browsing
2024-11-17 15:38:39,,,,,visit,268576,CUST_008208,,280497,inst_46980,browsing
2024-11-17 16:10:40,,,,,visit,268577,CUST_008209,,280498,inst_46981,browsing
2024-11-17 15:42:36,,,,,visit,268578,CUST_008210,,280499,inst_46982,browsing
2024-11-17 12:27:06,,,,,visit,268579,CUST_008211,,280500,inst_46983,browsing
2024-11-17 19:05:55,,,,,visit,268580,CUST_008212,,280501,inst_46984,browsing
2024-11-17 20:40:30,,,,,visit,268581,CUST_008213,,280502,inst_46985,browsing
2024-11-17 16:21:04,,,,,visit,268582,CUST_000609,,280503,inst_46986,browsing
2024-11-17 06:09:42,,,,,visit,268583,CUST_000813,,280504,inst_46987,browsing
2024-11-17 14:17:41,,,,,visit,268584,CUST_001037,,280505,inst_46988,browsing
2024-11-17 20:07:08,,,,,visit,268585,CUST_001130,,280506,inst_46989,browsing
2024-11-17 18:22:37,,,,,visit,268586,CUST_001258,,280507,inst_46990,browsing
2024-11-17 15:44:51,,,,,visit,268587,CUST_001493,,280508,inst_46991,browsing
2024-11-17 19:49:31,,,,,visit,268588,CUST_001723,,280509,inst_46992,browsing
2024-11-17 19:16:18,,,,,visit,268589,CUST_001861,,280510,inst_46993,browsing
2024-11-17 18:23:29,,,,,visit,268590,CUST_002542,,280511,inst_46994,browsing
2024-11-17 09:50:01,,,,,visit,268591,CUST_002582,,280512,inst_46995,browsing
2024-11-17 12:12:16,,,,,visit,268592,CUST_002642,,280513,inst_46996,browsing
2024-11-17 16:42:15,,,,,visit,268593,CUST_002670,,280514,inst_46997,browsing
2024-11-17 20:36:06,,,,,visit,268594,CUST_002881,,280515,inst_46998,browsing
2024-11-17 18:32:39,,,,,visit,268595,CUST_003492,,280516,inst_46999,browsing
2024-11-17 10:50:38,,,,,visit,268596,CUST_003534,,280517,inst_47000,browsing
2024-11-17 20:16:24,,,,,visit,268597,CUST_003570,,280518,inst_47001,browsing
2024-11-17 21:32:06,,,,,visit,268598,CUST_003726,,280519,inst_47002,browsing
2024-11-17 14:07:43,,,,,visit,268599,CUST_003748,,280520,inst_47003,browsing
2024-11-17 19:18:24,,,,,visit,268600,CUST_003861,,280521,inst_47004,browsing
2024-11-17 17:47:20,,,,,visit,268601,CUST_003874,,280522,inst_47005,browsing
2024-11-17 10:18:28,,,,,visit,268602,CUST_003881,,280523,inst_47006,browsing
2024-11-17 06:39:07,,,,,visit,268603,CUST_004078,,280524,inst_47007,browsing
2024-11-17 18:22:11,,,,,visit,268604,CUST_004225,,280525,inst_47008,browsing
2024-11-17 16:07:03,,,,,visit,268605,CUST_004300,,280526,inst_47009,browsing
2024-11-17 20:05:22,,,,,visit,268606,CUST_004360,,280527,inst_47010,browsing
2024-11-17 18:15:46,,,,,visit,268607,CUST_004408,,280528,inst_47011,browsing
2024-11-17 14:26:09,,,,,visit,268608,CUST_004452,,280529,inst_47012,browsing
2024-11-17 09:37:57,,,,,visit,268609,CUST_004470,,280530,inst_47013,browsing
2024-11-17 18:36:43,,,,,visit,268610,CUST_004520,,280531,inst_47014,browsing
2024-11-17 17:44:18,,,,,visit,268611,CUST_004598,,280532,inst_47015,browsing
2024-11-17 22:31:25,,,,,visit,268612,CUST_004649,,280533,inst_47016,browsing
2024-11-17 09:50:53,,,,,visit,268613,CUST_004673,,280534,inst_47017,browsing
2024-11-17 16:29:34,,,,,visit,268614,CUST_004824,,280535,inst_47018,browsing
2024-11-17 09:08:44,,,,,visit,268615,CUST_004856,,280536,inst_47019,browsing
2024-11-17 09:29:40,,,,,visit,268616,CUST_004887,,280537,inst_47020,browsing
2024-11-17 15:19:57,,,,,visit,268617,CUST_005009,,280538,inst_47021,browsing
2024-11-17 09:53:08,,,,,visit,268618,CUST_005061,,280539,inst_47022,browsing
2024-11-17 18:28:00,,,,,visit,268619,CUST_005140,,280540,inst_47023,browsing
2024-11-17 10:57:33,,,,,visit,268620,CUST_005144,,280541,inst_47024,browsing
2024-11-17 09:23:45,,,,,visit,268621,CUST_005185,,280542,inst_47025,browsing
2024-11-17 12:37:40,,,,,visit,268622,CUST_005222,,280543,inst_47026,browsing
2024-11-17 10:38:33,,,,,visit,268623,CUST_005364,,280544,inst_47027,browsing
2024-11-17 13:41:39,,,,,visit,268624,CUST_005462,,280545,inst_47028,browsing
2024-11-17 07:35:04,,,,,visit,268625,CUST_005510,,280546,inst_47029,browsing
2024-11-17 09:25:09,,,,,visit,268626,CUST_005534,,280547,inst_47030,browsing
2024-11-17 16:00:49,,,,,visit,268627,CUST_005544,,280548,inst_47031,browsing
2024-11-17 12:16:39,,,,,visit,268628,CUST_005586,,280549,inst_47032,browsing
2024-11-17 20:42:31,,,,,visit,268629,CUST_005774,,280550,inst_47033,browsing
2024-11-17 14:57:00,,,,,visit,268630,CUST_005776,,280551,inst_47034,browsing
2024-11-17 22:11:27,,,,,visit,268631,CUST_005925,,280552,inst_47035,browsing
2024-11-17 16:20:10,,,,,visit,268632,CUST_006008,,280553,inst_47036,browsing
2024-11-17 21:45:31,,,,,visit,268633,CUST_006023,,280554,inst_47037,browsing
2024-11-17 17:42:21,,,,,visit,268634,CUST_006029,,280555,inst_47038,browsing
2024-11-17 08:53:58,,,,,visit,268635,CUST_006033,,280556,inst_47039,browsing
2024-11-17 21:19:09,,,,,visit,268636,CUST_006078,,280557,inst_47040,browsing
2024-11-17 06:46:30,,,,,visit,268637,CUST_006154,,280558,inst_47041,browsing
2024-11-17 18:09:53,,,,,visit,268638,CUST_006160,,280559,inst_47042,browsing
2024-11-17 19:59:39,,,,,visit,268639,CUST_006200,,280560,inst_47043,browsing
2024-11-17 14:01:03,,,,,visit,268640,CUST_006208,,280561,inst_47044,browsing
2024-11-17 15:31:55,,,,,visit,268641,CUST_006251,,280562,inst_47045,browsing
2024-11-17 11:58:19,,,,,visit,268642,CUST_006306,,280563,inst_47046,browsing
2024-11-17 19:19:55,,,,,visit,268643,CUST_006321,,280564,inst_47047,browsing
2024-11-17 09:04:51,,,,,visit,268644,CUST_006400,,280565,inst_47048,browsing
2024-11-17 12:08:20,,,,,visit,268645,CUST_006494,,280566,inst_47049,browsing
2024-11-17 11:20:07,,,,,visit,268646,CUST_006676,,280567,inst_47050,browsing
2024-11-17 11:04:16,,,,,visit,268647,CUST_006694,,280568,inst_47051,browsing
2024-11-17 13:38:21,,,,,visit,268648,CUST_006882,,280569,inst_47052,browsing
2024-11-17 06:38:33,,,,,visit,268649,CUST_006933,,280570,inst_47053,browsing
2024-11-17 19:39:34,,,,,visit,268650,CUST_006979,,280571,inst_47054,browsing
2024-11-17 11:04:00,,,,,visit,268651,CUST_007001,,280572,inst_47055,browsing
2024-11-17 22:02:45,,,,,visit,268652,CUST_007054,,280573,inst_47056,browsing
2024-11-17 16:34:10,,,,,visit,268653,CUST_007063,,280574,inst_47057,browsing
2024-11-17 09:20:12,,,,,visit,268654,CUST_007100,,280575,inst_47058,browsing
2024-11-17 15:05:59,,,,,visit,268655,CUST_007129,,280576,inst_47059,browsing
2024-11-17 16:18:53,,,,,visit,268656,CUST_007197,,280577,inst_47060,browsing
2024-11-17 06:29:23,,,,,visit,268657,CUST_007223,,280578,inst_47061,browsing
2024-11-17 17:46:54,,,,,visit,268658,CUST_007290,,280579,inst_47062,browsing
2024-11-17 10:30:58,,,,,visit,268659,CUST_007294,,280580,inst_47063,browsing
2024-11-17 16:03:47,,,,,visit,268660,CUST_007343,,280581,inst_47064,browsing
2024-11-17 11:04:21,,,,,visit,268661,CUST_007400,,280582,inst_47065,browsing
2024-11-17 17:59:10,,,,,visit,268662,CUST_007466,,280583,inst_47066,browsing
2024-11-17 07:59:45,,,,,visit,268663,CUST_007478,,280584,inst_47067,browsing
2024-11-17 19:59:38,,,,,visit,268664,CUST_007534,,280585,inst_47068,browsing
2024-11-17 06:17:06,,,,,visit,268665,CUST_007551,,280586,inst_47069,browsing
2024-11-17 06:26:55,,,,,visit,268666,CUST_007648,,280587,inst_47070,browsing
2024-11-17 14:21:12,,,,,visit,268667,CUST_007656,,280588,inst_47071,browsing
2024-11-17 12:19:45,,,,,visit,268668,CUST_007741,,280589,inst_47072,browsing
2024-11-17 12:14:08,,,,,visit,268669,CUST_007803,,280590,inst_47073,browsing
2024-11-18 20:33:03,,,,,visit,269167,CUST_008214,,281113,inst_47074,browsing
2024-11-18 18:38:55,,,,,visit,269168,CUST_008215,,281114,inst_47075,browsing
2024-11-18 11:43:05,,,,,visit,269169,CUST_008216,,281115,inst_47076,browsing
2024-11-18 15:47:47,,,,,visit,269170,CUST_008217,,281116,inst_47077,browsing
2024-11-18 09:14:30,,,,,visit,269171,CUST_008218,,281117,inst_47078,browsing
2024-11-18 11:06:09,,,,,visit,269172,CUST_008219,,281118,inst_47079,browsing
2024-11-18 10:34:15,,,,,visit,269173,CUST_008220,,281119,inst_47080,browsing
2024-11-18 18:00:23,,,,,visit,269174,CUST_008221,,281120,inst_47081,browsing
2024-11-18 21:59:21,,,,,visit,269175,CUST_008222,,281121,inst_47082,browsing
2024-11-18 20:06:23,,,,,visit,269176,CUST_008223,,281122,inst_47083,browsing
2024-11-18 10:27:00,,,,,visit,269177,CUST_008224,,281123,inst_47084,browsing
2024-11-18 07:30:54,,,,,visit,269178,CUST_008225,,281124,inst_47085,browsing
2024-11-18 18:19:56,,,,,visit,269179,CUST_008226,,281125,inst_47086,browsing
2024-11-18 16:11:59,,,,,visit,269180,CUST_008227,,281126,inst_47087,browsing
2024-11-18 20:48:24,,,,,visit,269181,CUST_008228,,281127,inst_47088,browsing
2024-11-18 12:46:45,,,,,visit,269182,CUST_008229,,281128,inst_47089,browsing
2024-11-18 11:39:10,,,,,visit,269183,CUST_000813,,281129,inst_47090,browsing
2024-11-18 22:21:12,,,,,visit,269184,CUST_001037,,281130,inst_47091,browsing
2024-11-18 20:24:19,,,,,visit,269185,CUST_001258,,281131,inst_47092,browsing
2024-11-18 18:00:31,,,,,visit,269186,CUST_002106,,281132,inst_47093,browsing
2024-11-18 09:04:10,,,,,visit,269187,CUST_002457,,281133,inst_47094,browsing
2024-11-18 09:28:44,,,,,visit,269188,CUST_002542,,281134,inst_47095,browsing
2024-11-18 19:06:04,,,,,visit,269189,CUST_002630,,281135,inst_47096,browsing
2024-11-18 19:07:26,,,,,visit,269190,CUST_002881,,281136,inst_47097,browsing
2024-11-18 18:47:51,,,,,visit,269191,CUST_002921,,281137,inst_47098,browsing
2024-11-18 11:50:51,,,,,visit,269192,CUST_003235,,281138,inst_47099,browsing
2024-11-18 22:11:53,,,,,visit,269193,CUST_003580,,281139,inst_47100,browsing
2024-11-18 17:24:12,,,,,visit,269194,CUST_003712,,281140,inst_47101,browsing
2024-11-18 19:27:32,,,,,visit,269195,CUST_003722,,281141,inst_47102,browsing
2024-11-18 11:22:03,,,,,visit,269196,CUST_003841,,281142,inst_47103,browsing
2024-11-18 14:51:19,,,,,visit,269197,CUST_003912,,281143,inst_47104,browsing
2024-11-18 15:25:39,,,,,visit,269198,CUST_004539,,281144,inst_47105,browsing
2024-11-18 12:09:15,,,,,visit,269199,CUST_004700,,281145,inst_47106,browsing
2024-11-18 20:10:42,,,,,visit,269200,CUST_004768,,281146,inst_47107,browsing
2024-11-18 08:16:45,,,,,visit,269201,CUST_004824,,281147,inst_47108,browsing
2024-11-18 15:03:34,,,,,visit,269202,CUST_005061,,281148,inst_47109,browsing
2024-11-18 18:46:54,,,,,visit,269203,CUST_005101,,281149,inst_47110,browsing
2024-11-18 16:38:50,,,,,visit,269204,CUST_005144,,281150,inst_47111,browsing
2024-11-18 15:07:26,,,,,visit,269205,CUST_005271,,281151,inst_47112,browsing
2024-11-18 09:16:24,,,,,visit,269206,CUST_005486,,281152,inst_47113,browsing
2024-11-18 12:41:18,,,,,visit,269207,CUST_005521,,281153,inst_47114,browsing
2024-11-18 14:55:28,,,,,visit,269208,CUST_005571,,281154,inst_47115,browsing
2024-11-18 09:46:10,,,,,visit,269209,CUST_005683,,281155,inst_47116,browsing
2024-11-18 19:51:09,,,,,visit,269210,CUST_005696,,281156,inst_47117,browsing
2024-11-18 16:01:22,,,,,visit,269211,CUST_005728,,281157,inst_47118,browsing
2024-11-18 17:47:45,,,,,visit,269212,CUST_005804,,281158,inst_47119,browsing
2024-11-18 10:17:42,,,,,visit,269213,CUST_005833,,281159,inst_47120,browsing
